DOEID,REGIONC,DIVISION,TOTROOMS,TOTSQFT_EN,TOTHSQFT,TOTCSQFT,KWH,BTUEL,DOLLAREL,CLIMATE_REGION_PUB,TEMPHOME,TEMPGONE,TEMPNITE,NHSLDMEM,ATHOME,ENERGYASST,MONEYPY,BTUEL_TOTALS,EL_TOTALS
14312,3,7,6,2332,2332,0,22768.118,77684.817,2312.15,Hot-Humid,73,69,71,2,0,0,3,59224.587,2
14313,4,8,5,1152,1152,0,6217.072,21212.649,837.12,Cold/Very Cold,70,65,70,1,0,0,3,2217.139,1
14314,2,3,14,2765,2765,2765,9901.0,33782.212,1436.83,Cold/Very Cold,68,68,68,3,5,0,2,10405.937,3
14315,1,1,11,3200,2350,2350,12882.0,43953.0,2470.0,Cold/Very Cold,70,67,68,5,2,0,8,10723.762,2
14316,4,10,1,667,0,0,4170.0,14229.0,886.0,Hot-Dry/Mixed-Dry,-2,-2,-2,1,2,0,6,10792.466,3
14317,1,2,5,1020,1020,408,10972.149,37436.974,1465.56,Cold/Very Cold,68,68,68,2,1,0,3,7912.642,2
14318,2,4,5,1690,1395,1690,12364.878,42188.963,1170.24,Mixed-Humid,72,72,72,1,5,0,3,12756.632000000001,2
14319,3,5,11,1894,1894,1894,19619.903,66943.11,2254.04,Hot-Humid,74,76,74,6,5,0,3,40758.748,5
14320,3,7,4,1014,1014,1014,7190.967,24535.578,997.83,Hot-Humid,71,60,70,1,0,0,2,16769.277000000002,5
14321,4,10,6,4808,2204,2204,10031.0,34227.0,1487.0,Hot-Dry/Mixed-Dry,78,78,85,7,5,0,7,11343.705999999998,2
14322,3,5,9,5480,3520,3520,15619.031,53292.135,2216.98,Mixed-Humid,68,65,68,3,5,0,7,26756.894999999997,3
14323,1,2,4,1033,1033,0,10992.438,37506.199,2047.24,Cold/Very Cold,65,59,59,1,2,0,2,2067.147,1
14324,2,3,11,4072,3376,2680,13405.197,45738.534,1581.05,Cold/Very Cold,68,68,65,2,5,0,8,7769.558,3
14325,3,6,7,3698,1817,1817,14780.381,50430.661,1843.3,Hot-Humid,70,70,66,1,5,0,3,34790.554000000004,5
14326,3,5,7,1920,1920,0,3401.661,11606.466,552.38,Mixed-Humid,66,58,60,1,5,0,2,1027.718,1
14327,1,2,4,1217,1217,609,3993.44,13625.618,1125.28,Mixed-Humid,72,65,70,2,0,0,7,6466.233,2
14328,2,4,4,1106,1106,553,10871.135,37092.311,991.49,Cold/Very Cold,69,62,55,4,3,1,2,22806.571,5
14329,3,6,11,1825,1825,1825,21763.935,74258.548,2714.7,Mixed-Humid,68,68,68,3,5,0,1,63787.765,5
14330,4,10,5,1083,1083,1083,9897.903,33771.646,1380.03,Marine,70,68,69,2,5,1,8,7382.791,2
14331,2,3,6,2556,2556,1698,9932.0,33887.0,1283.0,Cold/Very Cold,69,69,65,2,5,0,6,11435.592,3
14332,2,4,5,2766,2766,2766,12634.929,43110.378,1402.5,Cold/Very Cold,67,65,65,3,5,0,3,29152.445,4
14333,4,9,4,1400,1400,1400,7410.758,25285.505,1008.31,Hot-Dry/Mixed-Dry,70,70,80,4,2,0,3,16723.792999999998,3
14334,4,10,6,3616,1808,1808,22468.9,76663.887,3489.64,Hot-Dry/Mixed-Dry,75,75,70,2,5,1,2,17365.782,2
14335,3,7,7,1680,1680,1680,27530.0,93932.0,2605.0,Mixed-Humid,73,73,73,3,5,0,1,80862.301,5
14336,2,3,11,3644,3644,3644,11168.644,38107.414,1577.87,Cold/Very Cold,70,70,70,2,5,0,6,10900.868,3
14337,1,2,8,1924,1924,962,21827.195,74474.391,2312.38,Cold/Very Cold,68,64,64,2,3,0,5,47921.933000000005,4
14338,1,1,6,982,982,982,3920.123,13375.46,910.19,Cold/Very Cold,70,70,70,2,0,0,8,5201.742,3
14339,2,4,4,934,934,934,7936.073,27077.88,1254.21,Cold/Very Cold,62,62,50,2,1,0,2,2782.4759999999997,3
14340,4,10,7,1288,1288,1288,9468.188,32305.456,1283.67,Hot-Dry/Mixed-Dry,70,70,70,4,5,0,1,18620.099000000002,2
14341,3,5,5,1290,1290,1290,12472.424,42555.91,1748.87,Hot-Humid,68,68,70,4,2,0,7,33807.733,5
14342,3,7,6,1416,1416,1416,18934.453,64604.354,2393.85,Hot-Humid,75,75,72,2,3,0,5,41448.385,5
14343,4,10,4,914,914,0,4549.2,15521.87,861.47,Marine,72,65,61,3,5,0,6,4961.339,1
14344,4,10,9,2463,2463,547,14984.403,51126.783,1585.81,Marine,65,60,55,2,2,0,4,39412.653999999995,5
14345,1,2,6,534,534,178,4590.0,15660.0,1373.0,Mixed-Humid,70,70,65,1,0,0,1,5678.028,2
14346,4,10,4,1069,1069,0,5471.941,18670.261,540.16,Marine,60,58,58,1,5,0,1,15253.693000000001,3
14347,2,3,3,542,542,542,7397.386,25239.883,958.45,Mixed-Humid,70,65,70,2,5,0,7,19886.012000000002,5
14348,4,10,3,799,799,266,2350.187,8018.839,390.45,Marine,68,60,66,2,2,0,5,2403.839,3
14349,4,10,7,2268,1620,0,14947.774,51001.804,3759.47,Cold/Very Cold,72,72,67,7,5,0,5,8221.337,1
14350,3,5,7,2920,2920,2920,10167.222,34690.563,1150.89,Hot-Humid,73,73,73,2,5,0,5,24100.946,3
14351,3,7,7,1904,1904,1904,20675.802,70545.838,2195.03,Hot-Humid,68,65,68,2,5,0,6,42698.699,4
14352,2,3,4,821,821,411,2187.442,7463.551,310.98,Cold/Very Cold,72,70,70,3,5,0,2,2733.491,3
14353,4,10,6,1239,1239,413,2797.0,9542.0,382.0,Hot-Dry/Mixed-Dry,67,64,62,6,1,0,1,3920.262,2
14354,3,5,9,2490,2490,2490,7052.471,24063.03,882.37,Mixed-Humid,68,68,65,2,5,0,3,10679.658,3
14355,4,10,5,1448,1448,1448,4534.624,15472.138,802.13,Hot-Dry/Mixed-Dry,78,78,78,4,5,0,3,9065.860999999999,4
14356,3,5,6,1872,1872,1872,21429.452,73117.289,2366.19,Mixed-Humid,78,78,78,3,5,0,2,52840.758,5
14357,4,8,4,1071,1071,268,3635.297,12403.632,465.69,Cold/Very Cold,69,65,69,2,3,0,3,5225.297,3
14358,4,8,5,1585,1585,1585,5488.261,18725.947,688.82,Cold/Very Cold,70,64,62,1,5,0,2,5581.731,4
14359,3,6,6,1456,1456,1456,11326.282,38645.273,1507.49,Hot-Humid,70,70,70,2,5,0,2,31682.507999999998,5
14360,3,5,9,2870,2870,2870,5923.455,20210.827,933.5,Hot-Humid,68,66,65,1,2,0,5,9399.228,4
14361,2,3,8,2610,2610,1238,11109.818,37906.699,1499.56,Cold/Very Cold,70,68,70,2,5,0,2,11894.275,4
14362,4,10,5,1052,1052,1052,6460.2,22042.202,1119.61,Marine,76,60,60,1,3,0,4,12150.066,4
14363,1,2,4,1069,1069,1069,3705.999,12644.87,513.31,Mixed-Humid,70,62,65,1,2,0,2,6074.07,2
14364,3,5,7,1144,1144,1144,12807.178,43698.092,1263.17,Hot-Humid,65,70,65,2,2,0,4,32286.565000000002,5
14365,2,4,2,747,747,0,3759.912,12828.819,497.1,Cold/Very Cold,50,50,60,1,0,0,2,10058.473,4
14366,3,6,5,1824,1140,1140,7202.0,24573.224,802.96,Mixed-Humid,70,70,70,2,5,0,2,13933.755,3
14367,3,6,7,2808,1404,1404,14733.913,50272.113,1942.57,Mixed-Humid,70,65,68,3,2,0,3,21460.617000000002,3
14368,3,5,4,868,868,217,3188.0,10878.0,336.0,Cold/Very Cold,68,67,67,1,5,0,1,2361.939,2
14369,4,10,4,886,886,886,4258.248,14529.142,484.75,Hot-Dry/Mixed-Dry,60,60,60,2,1,1,2,6152.329000000001,3
14370,1,1,6,2072,1036,173,3403.3,11612.06,736.2,Cold/Very Cold,72,70,70,1,5,0,2,6828.3730000000005,4
14371,1,2,6,2552,1401,1401,18995.2,64811.622,2204.13,Cold/Very Cold,80,80,60,2,5,0,4,37376.375,5
14372,4,10,6,1064,1064,1064,6997.806,23876.514,1334.25,Hot-Dry/Mixed-Dry,76,72,78,4,3,0,4,16964.458,4
14373,2,4,11,4297,3160,2273,11449.182,39064.608,1098.39,Cold/Very Cold,69,69,69,2,5,0,2,16295.579000000002,3
14374,1,2,5,2944,1265,1265,983.594,3356.021,148.34,Cold/Very Cold,66,66,66,2,0,0,2,2504.669,5
14375,2,3,11,3927,3927,3927,12297.451,41958.902,1432.66,Cold/Very Cold,72,72,72,2,5,0,2,27811.045,4
14376,4,9,12,2834,2834,2834,6746.772,23019.987,914.67,Hot-Dry/Mixed-Dry,70,68,65,2,2,0,2,10301.04,2
14377,3,7,7,3668,3668,3668,23001.35,78480.606,2346.42,Hot-Humid,78,77,77,4,2,0,5,61393.17,5
14378,3,7,8,2083,2083,2083,11530.538,39342.194,1301.35,Hot-Humid,68,60,64,1,5,0,8,24674.464,2
14379,3,5,5,1232,1232,1232,15846.918,54069.686,2280.59,Mixed-Humid,69,55,69,2,5,0,2,44546.534,5
14380,3,5,7,1961,1961,0,19815.047,67608.941,2163.25,Mixed-Humid,69,69,69,5,5,0,2,46346.138,4
14381,1,2,3,755,755,252,2208.367,7534.947,734.07,Mixed-Humid,77,77,70,1,3,0,2,4370.468,2
14382,4,10,7,1468,1468,1068,8876.989,30288.285,1066.92,Hot-Dry/Mixed-Dry,72,68,58,2,5,0,2,14373.797000000002,3
14383,3,5,7,2900,2900,2900,12955.206,44203.162,1840.12,Mixed-Humid,78,78,78,3,5,0,1,28775.703,3
14384,2,4,9,2916,2916,2916,5019.072,17125.074,982.04,Cold/Very Cold,69,69,69,2,0,0,5,7297.891,3
14385,2,3,5,2711,2711,2711,6906.955,23566.53,769.91,Cold/Very Cold,72,69,69,1,5,0,2,10242.587,4
14386,3,5,5,1392,1392,1392,10166.353,34687.596,1193.49,Mixed-Humid,70,70,70,1,5,0,1,30982.92,5
14387,3,5,6,900,900,900,17096.559,58333.459,2621.62,Hot-Humid,68,68,68,4,0,0,2,52082.804,5
14388,3,5,6,1518,1518,1518,17324.581,59111.469,1934.93,Hot-Humid,75,75,75,3,4,0,4,48670.809,5
14389,3,5,4,600,600,450,8241.0,28119.0,1099.0,Mixed-Humid,68,60,68,4,2,0,1,7252.775000000001,3
14390,3,6,6,1129,1129,1129,18354.029,62623.948,2339.63,Mixed-Humid,70,70,70,5,2,0,4,49860.842000000004,5
14391,4,10,2,564,564,282,4101.0,13992.0,483.0,Marine,75,65,73,1,4,0,1,10166.901,5
14392,3,6,5,1080,1080,1080,6787.52,23159.019,993.03,Mixed-Humid,72,70,74,1,5,0,3,9597.051,3
14393,2,4,10,3012,3012,3012,17119.0,58411.0,1879.0,Cold/Very Cold,70,68,68,2,5,0,7,33822.206999999995,4
14394,2,4,8,1872,1872,1872,6907.694,23569.052,1033.18,Cold/Very Cold,68,68,68,3,2,0,5,9908.136999999999,3
14395,4,10,5,827,827,827,4657.651,15891.904,676.23,Hot-Dry/Mixed-Dry,65,65,75,2,0,0,4,2700.353,4
14396,3,5,6,1380,1380,1380,20632.968,70399.686,2248.29,Mixed-Humid,65,50,70,5,5,0,4,60408.85400000001,5
14397,1,2,4,1190,1190,1190,5738.0,19578.056,886.05,Mixed-Humid,70,70,68,3,5,1,1,5890.8550000000005,2
14398,1,1,4,4550,3360,0,3400.086,11601.092,468.28,Cold/Very Cold,65,60,65,2,5,0,4,2894.739,2
14399,1,2,4,716,716,716,5623.0,19187.0,869.0,Mixed-Humid,72,72,72,1,5,0,3,5331.969,3
14400,1,2,9,2568,1833,1833,10010.244,34154.953,1466.08,Mixed-Humid,68,68,68,4,0,0,5,11094.425,2
14401,2,3,7,3189,3189,0,4282.217,14610.926,442.21,Cold/Very Cold,71,65,67,2,5,0,2,5150.5470000000005,2
14402,3,7,5,980,980,196,10256.0,34994.0,1138.0,Mixed-Humid,73,73,73,3,5,0,1,24782.186,5
14403,4,8,4,420,420,420,8127.482,27730.968,975.7,Cold/Very Cold,68,64,70,3,5,0,4,12940.017,2
14404,2,4,9,3163,2527,2527,7251.794,24743.122,1472.88,Cold/Very Cold,72,68,68,2,4,0,2,6197.51,2
14405,1,1,7,2733,2733,241,7291.378,24878.183,1442.11,Cold/Very Cold,71,55,67,2,5,0,7,9757.18,3
14406,4,10,7,1833,1833,0,8456.821,28854.672,1281.57,Marine,72,72,72,5,2,0,3,7596.767,2
14407,4,9,4,1437,1437,719,9501.982,32420.764,1169.03,Cold/Very Cold,68,62,68,1,0,0,3,19817.185,3
14408,1,1,1,221,221,221,277.0,944.0,49.0,Cold/Very Cold,70,70,70,1,5,0,1,258.5,2
14409,3,6,6,1280,1280,640,19056.71,65021.493,1768.16,Mixed-Humid,70,77,65,12,3,0,1,53769.583,5
14410,3,7,8,2326,2326,2326,13178.963,44966.623,1899.44,Hot-Humid,68,66,66,2,0,0,6,30464.557,4
14411,3,5,6,924,924,924,15892.368,54224.76,1608.01,Mixed-Humid,70,60,70,3,5,0,5,37871.348,5
14412,2,3,8,5141,5141,5141,13992.203,47741.397,2101.47,Cold/Very Cold,68,65,63,4,3,0,7,27352.107000000004,3
14413,2,4,5,2322,902,180,6424.308,21919.738,965.41,Cold/Very Cold,72,65,72,1,5,0,2,3849.026,2
14414,4,10,6,1112,0,0,3213.0,10962.0,421.0,Hot-Dry/Mixed-Dry,-2,-2,-2,4,5,0,2,2089.714,2
14415,3,5,5,1872,1248,1248,10984.032,37477.518,1325.76,Mixed-Humid,69,69,69,2,2,0,7,28824.506999999998,5
14416,4,10,7,1400,1400,0,4302.921,14681.568,768.24,Hot-Dry/Mixed-Dry,70,70,68,2,5,0,8,6556.073,2
14417,3,7,5,570,570,570,12596.471,42979.158,1720.91,Hot-Humid,76,72,76,4,5,0,6,28533.190000000002,5
14418,4,8,7,2220,2220,0,8363.381,28535.857,805.99,Cold/Very Cold,68,68,68,4,2,0,4,7547.23,1
14419,3,5,5,3727,3727,3727,14198.748,48446.13,1630.66,Mixed-Humid,74,68,72,4,3,0,4,33390.969,4
14420,3,6,5,2120,2120,2120,16816.93,57379.367,1820.76,Mixed-Humid,67,65,66,4,0,0,2,44075.479999999996,5
14421,1,1,5,3144,1936,387,3056.0,10428.0,586.0,Cold/Very Cold,65,62,62,1,5,0,3,3017.59,2
14422,2,3,9,3938,2842,2842,9380.519,32006.33,1129.59,Cold/Very Cold,71,67,70,4,3,0,8,8668.286,2
14423,4,8,10,3870,3870,194,6210.971,21191.833,685.6,Cold/Very Cold,76,76,74,4,1,0,3,9840.058,4
14424,4,10,5,1688,0,0,3522.894,12020.116,335.41,Hot-Dry/Mixed-Dry,-2,-2,-2,2,3,0,3,3086.824,1
14425,2,4,5,2516,2516,2516,12114.593,41334.991,1248.22,Mixed-Humid,77,82,70,1,5,0,2,32169.004999999997,5
14426,2,4,8,3830,3830,3830,12629.933,43093.333,1751.88,Mixed-Humid,72,72,72,5,0,0,7,14760.707,3
14427,1,2,3,770,770,257,4145.0,14142.0,1240.0,Mixed-Humid,70,70,70,1,1,0,8,6680.263,2
14428,2,4,3,567,567,567,5419.547,18491.496,570.21,Cold/Very Cold,70,70,70,2,5,0,2,15324.825,5
14429,4,10,6,3036,3036,3036,7858.242,26812.32,1755.48,Marine,68,65,68,2,5,0,2,9739.308,3
14430,3,7,4,1122,1122,1122,16400.453,55958.346,2225.97,Hot-Humid,78,65,70,2,2,0,4,41912.615,5
14431,4,10,12,4436,4436,4436,5067.16,17289.15,859.27,Hot-Dry/Mixed-Dry,68,64,67,4,0,0,6,8096.093,2
14432,4,10,5,1956,1956,1956,5609.232,19138.698,859.35,Hot-Dry/Mixed-Dry,68,68,68,4,0,0,8,12844.692,3
14433,2,4,6,1008,1008,168,17589.785,60016.347,1676.53,Mixed-Humid,64,55,64,5,5,0,1,35900.118,4
14434,3,6,5,1106,1106,1106,19257.707,65707.295,2176.87,Hot-Humid,75,69,65,2,5,0,3,54212.141,5
14435,2,3,8,3245,2131,2131,9522.038,32489.194,1381.27,Cold/Very Cold,68,68,68,1,0,0,2,10340.949,2
14436,4,10,12,6564,6564,6564,15513.261,52931.246,3679.93,Hot-Dry/Mixed-Dry,75,75,75,4,2,0,8,22971.761,2
14437,3,5,7,3000,0,3000,16407.235,55981.487,1812.91,Hot-Humid,-2,-2,-2,2,2,0,3,32433.388,4
14438,2,3,10,3450,3450,2300,6352.817,21675.81,918.55,Cold/Very Cold,69,69,69,5,4,0,8,8993.729,2
14439,2,3,5,2400,2400,2400,14175.095,48365.424,1881.59,Cold/Very Cold,70,70,70,2,5,0,2,30710.495,4
14440,4,10,9,2898,2898,2898,11881.5,40539.678,2806.14,Hot-Dry/Mixed-Dry,72,68,68,2,5,0,4,15464.475999999999,3
14441,2,4,3,538,538,538,2609.759,8904.498,380.15,Mixed-Humid,66,66,66,1,1,1,1,4761.721,5
14442,4,10,6,1092,0,1092,4385.492,14963.3,1272.38,Hot-Humid,-2,-2,-2,2,5,0,4,7459.821,4
14443,1,1,5,3384,2158,2158,6813.925,23249.114,1498.62,Cold/Very Cold,70,66,66,2,2,0,7,4739.9,3
14444,3,5,5,1190,1190,1190,16023.35,54671.671,1602.42,Mixed-Humid,77,77,75,6,5,0,1,41150.136,5
14445,3,5,6,1583,1200,0,4042.091,13791.614,552.21,Mixed-Humid,71,71,71,1,5,0,2,5845.853,4
14446,4,8,6,2328,2328,0,4226.517,14420.877,818.54,Cold/Very Cold,68,68,68,1,0,0,4,2945.465,1
14447,1,2,10,3754,3003,3004,20193.0,68899.0,4057.0,Mixed-Humid,70,65,68,4,0,0,7,21284.398,2
14448,4,9,9,4348,4348,0,7275.226,24823.07,1013.11,Hot-Dry/Mixed-Dry,73,73,73,3,5,0,6,7834.808999999999,2
14449,3,5,6,1080,1080,1080,7860.269,26819.237,1088.5,Mixed-Humid,70,70,70,2,0,0,4,15368.145,5
14450,1,2,12,6023,6023,3012,25947.201,88531.85,5090.6,Mixed-Humid,72,68,68,6,5,0,6,66721.12599999999,3
14451,3,7,7,1692,1692,1692,9252.821,31570.624,1020.26,Hot-Humid,75,75,75,1,5,0,1,16886.974000000002,3
14452,2,4,7,2487,2487,2487,12913.4,44060.52,1647.43,Mixed-Humid,72,69,69,2,5,0,4,21434.085,3
14453,3,5,9,2975,2975,2975,16950.29,57834.391,1960.8,Mixed-Humid,70,68,68,2,2,0,8,18157.75,2
14454,4,10,7,1780,1780,0,9644.341,32906.491,962.02,Marine,72,60,66,2,5,0,1,24846.218,4
14455,1,2,11,4500,4500,273,5981.75,20409.731,968.7,Cold/Very Cold,68,65,65,2,5,0,2,10042.387,5
14456,3,5,7,1630,1630,1630,15329.581,52304.529,2184.72,Hot-Humid,68,68,68,4,5,0,6,40089.084,5
14457,3,5,6,1382,1382,1382,7839.783,26749.339,1231.34,Mixed-Humid,72,78,68,2,2,0,2,11123.978,3
14458,4,8,9,3016,3016,2624,8293.0,28295.716,1028.13,Cold/Very Cold,68,65,70,3,1,0,7,14406.786,4
14459,3,5,6,1210,1210,1210,7686.788,26227.319,897.49,Hot-Humid,75,75,75,1,5,0,2,17295.573,5
14460,3,7,5,1120,1120,1120,10445.0,35639.0,988.0,Mixed-Humid,74,70,74,2,0,0,2,23423.913,4
14461,2,3,5,1215,1215,243,3667.889,12514.836,518.71,Cold/Very Cold,70,70,70,1,5,0,1,7555.063,4
14462,3,5,3,1042,0,1042,11516.1,39292.933,1270.27,Hot-Humid,-2,-2,-2,4,2,0,3,30502.686999999998,4
14463,3,5,6,2808,1503,1503,10011.839,34160.394,1110.59,Mixed-Humid,65,65,65,1,0,0,1,30963.069,5
14464,2,3,8,3948,2632,2632,25502.29,87013.815,2394.68,Mixed-Humid,69,67,67,5,0,0,4,68185.844,4
14465,4,9,5,988,988,988,10504.2,35840.33,1381.7,Hot-Dry/Mixed-Dry,80,80,80,3,0,0,3,12939.785000000002,5
14466,4,8,6,1346,1346,673,19207.236,65535.088,1853.13,Cold/Very Cold,68,68,68,4,5,0,2,49098.587,5
14467,2,3,6,3152,3152,1808,6286.235,21448.635,894.0,Cold/Very Cold,68,63,63,2,5,0,5,6307.0689999999995,3
14468,3,7,10,2706,2706,2706,19902.588,67907.631,2662.12,Hot-Humid,69,69,69,2,5,0,5,34984.275,2
14469,4,8,6,770,770,770,4542.305,15498.343,514.21,Cold/Very Cold,72,72,72,2,0,0,5,6583.7699999999995,3
14470,3,5,10,5726,4371,4823,18589.292,63426.666,1905.89,Mixed-Humid,68,68,65,5,5,0,5,42495.706999999995,3
14471,2,3,8,2288,1144,1144,5621.397,19180.208,872.28,Cold/Very Cold,65,63,63,2,3,0,4,7551.878,3
14472,3,5,6,1872,1872,1872,18823.315,64225.152,2062.22,Mixed-Humid,70,70,70,1,5,0,2,52487.408,5
14473,4,10,3,840,0,840,2163.488,7381.821,692.96,Hot-Humid,-2,-2,-2,2,5,0,8,4294.678,4
14474,4,10,7,4119,4119,4119,14887.996,50797.841,1577.38,Marine,70,70,67,2,3,0,5,39614.808999999994,5
14475,2,4,4,949,949,237,5367.867,18315.161,766.73,Mixed-Humid,80,80,75,1,5,0,1,11422.236,4
14476,4,10,5,1178,1178,1178,2605.133,8888.715,428.99,Hot-Dry/Mixed-Dry,75,75,86,1,5,0,2,4376.265,2
14477,2,4,5,1300,1300,1300,2317.0,7905.0,225.0,Cold/Very Cold,70,70,70,2,5,0,1,2849.665,3
14478,4,10,7,1890,1890,270,9119.878,31117.024,740.77,Marine,70,60,67,2,5,0,4,22218.236,5
14479,2,4,5,2338,2338,2338,12280.765,41901.971,1445.93,Cold/Very Cold,74,69,69,4,2,0,5,16758.482,4
14480,1,2,3,731,731,487,3450.883,11774.412,959.67,Mixed-Humid,75,75,72,1,5,0,1,3104.2929999999997,2
14481,3,5,5,1183,1183,1183,1980.452,6757.301,324.62,Mixed-Humid,75,68,72,3,5,0,1,4424.6900000000005,3
14482,2,4,11,4498,3475,3816,17233.772,58801.629,2319.6,Mixed-Humid,68,66,66,5,2,0,8,22872.224000000002,3
14483,4,10,3,1009,1009,1009,6092.279,20786.855,711.89,Hot-Dry/Mixed-Dry,75,80,75,3,5,1,1,13528.631000000001,2
14484,3,6,8,4284,3264,3264,17073.839,58255.938,1648.1,Mixed-Humid,72,72,72,2,5,0,4,48719.82,5
14485,4,10,6,1281,1281,1281,12699.768,43331.609,1364.12,Marine,70,70,70,2,5,0,2,38565.037,5
14486,3,6,6,1152,1152,1152,14784.181,50443.624,1581.99,Mixed-Humid,69,69,69,3,5,0,1,38768.236,5
14487,4,10,4,766,0,0,5485.755,18717.397,483.96,Hot-Dry/Mixed-Dry,-2,-2,-2,3,5,0,3,2478.746,2
14488,2,4,7,3205,2820,2820,11316.933,38613.375,1471.78,Mixed-Humid,74,72,72,3,0,0,7,20122.097,3
14489,2,3,4,1003,1003,1003,8375.914,28578.617,1196.65,Cold/Very Cold,70,70,68,1,5,0,4,20844.946,5
14490,2,3,7,2588,2588,2588,26122.0,89128.0,3001.0,Mixed-Humid,72,72,68,2,5,0,8,49734.966,4
14491,4,10,6,2600,2600,2600,18447.963,62944.449,1916.3,Marine,68,68,70,5,3,0,8,41875.081,3
14492,1,1,1,690,690,690,6645.585,22674.737,1566.98,Cold/Very Cold,67,67,67,1,5,0,1,3027.1629999999996,2
14493,1,2,8,2765,2765,2765,12903.935,44028.226,1279.2,Cold/Very Cold,70,68,70,3,0,0,6,14749.016,2
14494,3,5,4,1200,1200,1200,10320.4,35213.205,1145.93,Hot-Humid,75,65,78,3,5,0,2,21720.056,5
14495,2,4,10,3198,2321,2028,13953.147,47608.137,1280.6,Cold/Very Cold,70,60,70,4,5,0,4,10545.723999999998,3
14496,2,4,7,4700,2350,2350,6194.133,21134.383,809.6,Mixed-Humid,70,70,70,2,5,0,2,13006.372,3
14497,3,5,7,1152,1152,1152,14929.051,50937.924,1556.49,Cold/Very Cold,65,65,70,3,0,0,1,43047.393,4
14498,2,3,3,590,590,197,4011.833,13688.374,751.68,Cold/Very Cold,65,66,75,2,0,1,1,8196.824,5
14499,2,4,5,1906,1906,1906,9028.954,30806.792,1193.13,Cold/Very Cold,70,70,60,2,0,0,4,17824.972999999998,4
14500,4,10,6,2195,2195,2195,5002.339,17067.98,991.49,Marine,70,60,60,3,5,0,8,6081.517,2
14501,4,9,6,1980,1980,1980,11582.484,39519.435,1513.91,Hot-Dry/Mixed-Dry,73,73,73,4,0,0,6,24716.467,2
14502,4,10,7,2312,2312,2312,4222.492,14407.143,730.73,Hot-Dry/Mixed-Dry,69,62,65,1,5,0,4,4074.0130000000004,4
14503,4,10,6,1236,1236,206,18835.517,64266.785,1264.39,Marine,60,60,60,5,5,0,5,53855.953,5
14504,2,3,9,3923,3923,3523,10188.753,34764.024,1295.53,Cold/Very Cold,68,68,61,4,1,0,6,14359.673,3
14505,2,3,8,4048,2354,2354,7292.914,24883.424,1042.3,Cold/Very Cold,68,64,64,2,3,0,4,10383.047,2
14506,3,7,6,1222,1222,1222,11640.281,39716.638,1265.79,Hot-Humid,65,65,63,2,5,0,5,30419.909000000003,4
14507,2,4,6,2314,1736,1157,10864.971,37071.28,1132.67,Cold/Very Cold,70,70,70,5,5,0,4,18741.285,3
14508,3,5,7,1680,1680,1680,14519.555,49540.722,2083.34,Hot-Humid,70,65,68,3,0,0,5,33288.239,5
14509,3,5,3,759,759,759,4290.0,14636.0,658.0,Hot-Humid,73,70,73,1,2,1,1,10438.624,5
14510,1,1,6,2596,1780,1780,6379.924,21768.301,936.9,Cold/Very Cold,68,65,68,3,4,0,2,10741.567,3
14511,2,3,8,2500,1900,1600,14558.293,49672.897,1903.46,Mixed-Humid,70,70,70,2,2,0,4,29295.100000000002,5
14512,2,3,8,4405,4405,2204,9592.571,32729.853,1207.77,Cold/Very Cold,65,65,65,2,4,0,8,11721.694,3
14513,1,1,7,3302,3302,1254,27064.717,92344.813,3457.12,Cold/Very Cold,70,65,68,4,5,0,8,10786.558,3
14514,2,3,12,3675,3675,3675,7553.039,25770.969,1077.18,Cold/Very Cold,70,64,70,2,3,0,7,11896.73,2
14515,2,3,7,2553,2553,2553,13305.706,45399.068,1898.08,Cold/Very Cold,67,64,64,2,0,0,7,13396.768,2
14516,2,4,13,2517,2517,2517,14504.0,49487.0,1731.0,Cold/Very Cold,65,64,65,4,4,0,3,31364.766,4
14517,3,6,8,2766,2766,2766,22769.499,77689.529,2729.57,Hot-Humid,70,65,70,1,5,0,4,56005.86,5
14518,2,4,7,1200,1200,656,9313.441,31777.461,999.99,Cold/Very Cold,68,68,68,2,5,0,2,9795.224,3
14519,2,4,3,729,729,729,4940.994,16858.672,578.09,Cold/Very Cold,72,65,72,2,5,0,4,7275.429999999999,3
14520,1,2,5,1130,1130,1130,5214.0,17790.0,586.0,Cold/Very Cold,70,68,68,1,5,0,2,4403.599,3
14521,4,10,9,3512,3512,0,11454.0,39080.0,2177.0,Marine,65,59,59,2,4,0,8,5990.99,1
14522,3,5,6,1092,1092,1092,10996.774,37520.994,1158.59,Hot-Humid,70,68,65,2,4,0,2,23835.975,5
14523,4,10,8,2442,2442,0,10678.393,36434.676,2157.28,Cold/Very Cold,70,70,70,3,5,0,5,5334.45,1
14524,2,3,4,924,924,924,11402.493,38905.305,1400.43,Mixed-Humid,68,50,68,2,5,0,3,16778.411,3
14525,2,3,4,636,636,0,4254.848,14517.54,594.34,Cold/Very Cold,68,68,68,1,5,0,4,8819.023000000001,3
14526,1,2,6,3056,2408,2192,12615.516,43044.141,2020.25,Cold/Very Cold,68,68,68,5,0,0,3,19679.95,3
14527,2,3,6,2154,2154,2154,5349.965,18254.079,751.98,Cold/Very Cold,69,67,67,3,0,1,7,5400.995,2
14528,4,9,8,2316,2316,2316,14212.821,48494.146,1605.85,Hot-Dry/Mixed-Dry,72,68,68,2,0,0,8,32740.493,5
